Student_ID,Subject,Study_Hours,Sleep_Hours,Attendance_Pct,Assignments_Completed,Daily_Consistency,Study_Days_Remaining,Previous_Marks,Final_Marks
461,Data Analytics,1.6,7.7,81.4,100.0,5,43,72.1,69.1
461,Operating Systems,7.6,7.7,81.4,100.0,5,43,66.7,81.6
461,Algorithms,4.0,7.7,81.4,100.0,5,43,53.8,60.2
462,Python Programming,7.1,8.3,91.1,80.8,3,23,41.8,59.2
462,DBMS,5.5,8.3,91.1,80.8,3,23,82.0,76.6
462,Data Analytics,6.1,8.3,91.1,80.8,3,23,91.0,80.8
462,Operating Systems,3.3,8.3,91.1,80.8,3,23,67.7,60.9
462,Algorithms,2.8,8.3,91.1,80.8,3,23,49.7,53.7
463,Python Programming,7.1,8.2,83.0,75.5,7,31,89.2,77.1
463,DBMS,5.6,8.2,83.0,75.5,7,31,59.0,69.2
463,Data Analytics,4.9,8.2,83.0,75.5,7,31,45.5,67.0
463,Operating Systems,7.5,8.2,83.0,75.5,7,31,47.7,74.1
463,Algorithms,6.3,8.2,83.0,75.5,7,31,74.1,70.8
464,Python Programming,4.3,9.0,78.3,91.1,6,40,64.6,55.3
464,DBMS,6.4,9.0,78.3,91.1,6,40,69.0,72.8
464,Data Analytics,1.3,9.0,78.3,91.1,6,40,72.1,59.9
464,Operating Systems,2.6,9.0,78.3,91.1,6,40,48.1,66.3
464,Algorithms,6.3,9.0,78.3,91.1,6,40,67.7,83.2
465,Python Programming,2.4,8.7,85.1,62.4,7,43,64.3,60.3
465,DBMS,1.4,8.7,85.1,62.4,7,43,93.8,76.3
465,Data Analytics,5.6,8.7,85.1,62.4,7,43,67.3,83.3
465,Operating Systems,1.2,8.7,85.1,62.4,7,43,73.7,58.7
465,Algorithms,6.3,8.7,85.1,62.4,7,43,52.5,77.9
466,Python Programming,3.9,6.3,74.4,81.2,5,37,54.6,58.3
466,DBMS,3.1,6.3,74.4,81.2,5,37,54.8,67.8
466,Data Analytics,4.4,6.3,74.4,81.2,5,37,62.4,66.2
466,Operating Systems,2.5,6.3,74.4,81.2,5,37,66.5,61.0
466,Algorithms,5.7,6.3,74.4,81.2,5,37,74.8,60.7
467,Python Programming,2.8,4.6,100.0,73.9,7,18,76.8,74.3
467,DBMS,6.2,4.6,100.0,73.9,7,18,90.4,75.4
467,Data Analytics,2.4,4.6,100.0,73.9,7,18,45.9,62.6
467,Operating Systems,4.1,4.6,100.0,73.9,7,18,46.8,69.9
467,Algorithms,6.8,4.6,100.0,73.9,7,18,77.3,75.7
468,Python Programming,5.4,6.4,78.2,87.0,6,17,82.9,75.4
468,DBMS,6.5,6.4,78.2,87.0,6,17,68.6,72.4
468,Data Analytics,7.2,6.4,78.2,87.0,6,17,53.2,75.8
468,Operating Systems,3.0,6.4,78.2,87.0,6,17,42.9,52.6
468,Algorithms,2.6,6.4,78.2,87.0,6,17,52.7,63.4
469,Python Programming,3.4,8.5,100.0,83.2,5,19,67.4,54.7
469,DBMS,4.2,8.5,100.0,83.2,5,19,68.5,70.5
469,Data Analytics,2.7,8.5,100.0,83.2,5,19,50.1,53.6
469,Operating Systems,1.5,8.5,100.0,83.2,5,19,81.9,76.5
469,Algorithms,6.1,8.5,100.0,83.2,5,19,77.4,73.5
470,Python Programming,1.1,6.1,56.6,73.7,7,40,63.3,64.1
470,DBMS,2.3,6.1,56.6,73.7,7,40,41.2,58.7
470,Data Analytics,1.6,6.1,56.6,73.7,7,40,65.4,56.1
470,Operating Systems,6.2,6.1,56.6,73.7,7,40,94.2,73.0
470,Algorithms,6.0,6.1,56.6,73.7,7,40,72.9,74.7
471,Python Programming,4.5,6.4,84.8,94.9,6,25,86.8,80.4
471,DBMS,5.8,6.4,84.8,94.9,6,25,89.3,81.1
471,Data Analytics,2.2,6.4,84.8,94.9,6,25,78.8,76.1
471,Operating Systems,3.0,6.4,84.8,94.9,6,25,55.6,63.2
471,Algorithms,7.1,6.4,84.8,94.9,6,25,74.7,78.1
472,Python Programming,3.3,6.5,100.0,65.7,3,25,87.3,61.6
472,DBMS,4.3,6.5,100.0,65.7,3,25,84.0,74.6
472,Data Analytics,3.3,6.5,100.0,65.7,3,25,85.7,67.2
472,Operating Systems,2.9,6.5,100.0,65.7,3,25,70.0,57.7
472,Algorithms,3.2,6.5,100.0,65.7,3,25,54.7,46.5
473,Python Programming,2.5,6.8,86.6,80.7,3,15,54.9,51.9
473,DBMS,3.1,6.8,86.6,80.7,3,15,68.3,61.6
473,Data Analytics,1.6,6.8,86.6,80.7,3,15,92.5,64.6
473,Operating Systems,7.4,6.8,86.6,80.7,3,15,43.0,69.3
473,Algorithms,5.3,6.8,86.6,80.7,3,15,82.9,68.8
474,Python Programming,3.5,9.7,79.7,100.0,5,25,63.7,67.0
474,DBMS,3.9,9.7,79.7,100.0,5,25,60.6,64.5
474,Data Analytics,5.3,9.7,79.7,100.0,5,25,47.9,67.9
474,Operating Systems,4.7,9.7,79.7,100.0,5,25,40.4,70.0
474,Algorithms,4.4,9.7,79.7,100.0,5,25,93.8,76.2
475,Python Programming,6.7,8.3,76.7,87.7,7,15,47.0,67.0
475,DBMS,8.0,8.3,76.7,87.7,7,15,54.2,80.1
475,Data Analytics,2.6,8.3,76.7,87.7,7,15,90.0,75.4
475,Operating Systems,3.2,8.3,76.7,87.7,7,15,93.7,77.7
475,Algorithms,4.7,8.3,76.7,87.7,7,15,66.3,71.0
476,Python Programming,4.0,5.5,87.3,50.7,6,18,83.3,67.5
476,DBMS,7.8,5.5,87.3,50.7,6,18,43.3,60.2
476,Data Analytics,4.9,5.5,87.3,50.7,6,18,56.0,63.5
476,Operating Systems,5.3,5.5,87.3,50.7,6,18,59.5,60.1
476,Algorithms,2.0,5.5,87.3,50.7,6,18,90.4,61.8
477,Python Programming,7.3,4.6,72.8,58.4,3,40,63.9,63.8
477,DBMS,4.4,4.6,72.8,58.4,3,40,91.0,54.7
477,Data Analytics,5.0,4.6,72.8,58.4,3,40,77.9,75.7
477,Operating Systems,1.7,4.6,72.8,58.4,3,40,85.2,49.6
477,Algorithms,6.5,4.6,72.8,58.4,3,40,60.7,58.6
478,Python Programming,7.1,5.8,82.6,65.9,7,39,40.1,64.4
478,DBMS,3.7,5.8,82.6,65.9,7,39,85.0,75.5
478,Data Analytics,5.2,5.8,82.6,65.9,7,39,60.1,56.7
478,Operating Systems,7.3,5.8,82.6,65.9,7,39,67.7,74.5
478,Algorithms,4.5,5.8,82.6,65.9,7,39,49.8,59.3
479,Python Programming,1.1,7.1,93.6,63.1,5,25,85.4,70.7
479,DBMS,2.0,7.1,93.6,63.1,5,25,57.0,46.2
479,Data Analytics,4.5,7.1,93.6,63.1,5,25,84.5,73.1
479,Operating Systems,4.3,7.1,93.6,63.1,5,25,92.2,70.9
479,Algorithms,3.8,7.1,93.6,63.1,5,25,63.3,66.1
480,Python Programming,3.8,8.3,65.6,63.6,7,38,85.0,68.7
480,DBMS,5.0,8.3,65.6,63.6,7,38,42.3,61.0
480,Data Analytics,4.9,8.3,65.6,63.6,7,38,92.3,76.0
480,Operating Systems,1.5,8.3,65.6,63.6,7,38,56.2,55.4
480,Algorithms,3.7,8.3,65.6,63.6,7,38,48.7,51.4
481,Python Programming,3.4,10.0,85.4,100.0,7,42,81.1,77.9
481,DBMS,6.9,10.0,85.4,100.0,7,42,60.7,85.2
481,Data Analytics,8.0,10.0,85.4,100.0,7,42,76.9,89.3
481,Operating Systems,7.9,10.0,85.4,100.0,7,42,76.3,87.0
481,Algorithms,4.0,10.0,85.4,100.0,7,42,47.9,76.1
482,Python Programming,8.0,8.8,64.9,63.7,7,19,80.1,90.4
482,DBMS,7.7,8.8,64.9,63.7,7,19,85.9,75.7
482,Data Analytics,3.6,8.8,64.9,63.7,7,19,41.1,54.6
482,Operating Systems,4.7,8.8,64.9,63.7,7,19,67.8,70.8
482,Algorithms,7.4,8.8,64.9,63.7,7,19,48.9,70.2
483,Python Programming,2.5,4.2,69.0,100.0,2,23,65.4,47.3
483,DBMS,7.4,4.2,69.0,100.0,2,23,58.0,67.6
483,Data Analytics,6.1,4.2,69.0,100.0,2,23,81.1,68.8
483,Operating Systems,2.8,4.2,69.0,100.0,2,23,62.8,53.5
483,Algorithms,1.7,4.2,69.0,100.0,2,23,86.0,53.6
484,Python Programming,2.2,9.0,81.4,67.0,3,31,69.1,56.1
484,DBMS,5.1,9.0,81.4,67.0,3,31,56.4,67.4
484,Data Analytics,4.0,9.0,81.4,67.0,3,31,64.9,58.8
484,Operating Systems,4.6,9.0,81.4,67.0,3,31,79.2,65.7
484,Algorithms,4.9,9.0,81.4,67.0,3,31,58.0,60.4
485,Python Programming,6.2,5.8,100.0,84.2,2,10,78.8,62.1
485,DBMS,4.7,5.8,100.0,84.2,2,10,77.3,65.6
485,Data Analytics,3.9,5.8,100.0,84.2,2,10,82.0,70.9
485,Operating Systems,5.1,5.8,100.0,84.2,2,10,43.9,60.2
485,Algorithms,7.7,5.8,100.0,84.2,2,10,43.0,67.5
486,Python Programming,5.3,9.9,65.8,93.4,2,16,80.6,75.3
486,DBMS,6.4,9.9,65.8,93.4,2,16,89.8,82.8
486,Data Analytics,7.1,9.9,65.8,93.4,2,16,56.3,69.8
486,Operating Systems,2.1,9.9,65.8,93.4,2,16,63.9,65.3
486,Algorithms,5.1,9.9,65.8,93.4,2,16,81.2,63.8
487,Python Programming,1.1,7.0,70.3,75.8,3,24,50.5,43.7
487,DBMS,7.6,7.0,70.3,75.8,3,24,68.7,71.3
487,Data Analytics,4.8,7.0,70.3,75.8,3,24,61.6,61.1
487,Operating Systems,3.2,7.0,70.3,75.8,3,24,53.8,50.2
487,Algorithms,2.3,7.0,70.3,75.8,3,24,52.4,39.4
488,Python Programming,7.3,4.4,76.2,69.9,5,11,40.5,65.4
488,DBMS,5.7,4.4,76.2,69.9,5,11,66.2,61.1
488,Data Analytics,2.6,4.4,76.2,69.9,5,11,88.3,57.4
488,Operating Systems,4.4,4.4,76.2,69.9,5,11,71.0,70.0
488,Algorithms,4.5,4.4,76.2,69.9,5,11,41.0,57.0
489,Python Programming,5.6,6.2,69.7,74.1,5,13,90.1,69.8
489,DBMS,3.8,6.2,69.7,74.1,5,13,51.4,59.7
489,Data Analytics,6.2,6.2,69.7,74.1,5,13,87.8,77.0
489,Operating Systems,4.8,6.2,69.7,74.1,5,13,81.4,66.8
489,Algorithms,3.7,6.2,69.7,74.1,5,13,68.1,56.2
490,Python Programming,5.6,6.7,78.2,69.3,5,11,86.1,74.0
490,DBMS,4.7,6.7,78.2,69.3,5,11,51.5,72.1
490,Data Analytics,6.2,6.7,78.2,69.3,5,11,52.1,69.5
490,Operating Systems,3.6,6.7,78.2,69.3,5,11,60.0,58.2
490,Algorithms,6.3,6.7,78.2,69.3,5,11,81.3,76.9
491,Python Programming,3.0,4.6,84.9,49.6,6,32,77.8,58.5
491,DBMS,4.3,4.6,84.9,49.6,6,32,65.2,58.3
491,Data Analytics,3.5,4.6,84.9,49.6,6,32,57.5,54.4
491,Operating Systems,7.3,4.6,84.9,49.6,6,32,67.3,62.2
491,Algorithms,4.8,4.6,84.9,49.6,6,32,55.1,58.4
492,Python Programming,5.6,7.8,87.6,100.0,3,13,54.2,60.1
492,DBMS,1.5,7.8,87.6,100.0,3,13,62.7,49.1
492,Data Analytics,6.1,7.8,87.6,100.0,3,13,44.0,63.3
492,Operating Systems,2.6,7.8,87.6,100.0,3,13,81.2,75.9
492,Algorithms,5.0,7.8,87.6,100.0,3,13,92.3,75.5
493,Python Programming,1.7,7.1,78.0,87.5,6,21,61.3,53.5
493,DBMS,2.6,7.1,78.0,87.5,6,21,86.6,72.8
493,Data Analytics,7.1,7.1,78.0,87.5,6,21,43.9,65.3
493,Operating Systems,1.2,7.1,78.0,87.5,6,21,81.0,62.6
493,Algorithms,3.6,7.1,78.0,87.5,6,21,85.8,71.9
494,Python Programming,2.0,5.6,91.9,48.7,3,42,89.4,60.0
494,DBMS,2.7,5.6,91.9,48.7,3,42,59.4,49.9
494,Data Analytics,3.6,5.6,91.9,48.7,3,42,92.2,66.5
494,Operating Systems,3.3,5.6,91.9,48.7,3,42,45.2,45.0
494,Algorithms,6.1,5.6,91.9,48.7,3,42,68.8,64.1
495,Python Programming,7.0,7.5,80.4,59.2,6,29,66.5,74.0
495,DBMS,6.5,7.5,80.4,59.2,6,29,48.0,52.1
495,Data Analytics,5.3,7.5,80.4,59.2,6,29,42.4,58.0
495,Operating Systems,6.3,7.5,80.4,59.2,6,29,44.4,60.8
495,Algorithms,4.6,7.5,80.4,59.2,6,29,54.4,63.0
496,Python Programming,1.2,8.8,70.6,60.4,5,34,55.6,52.9
496,DBMS,4.5,8.8,70.6,60.4,5,34,42.5,51.9
496,Data Analytics,5.5,8.8,70.6,60.4,5,34,46.5,56.1
496,Operating Systems,7.6,8.8,70.6,60.4,5,34,52.4,68.9
496,Algorithms,6.4,8.8,70.6,60.4,5,34,40.1,61.3
497,Python Programming,3.2,7.8,76.8,86.7,6,35,66.5,68.6
497,DBMS,3.2,7.8,76.8,86.7,6,35,59.8,68.6
497,Data Analytics,2.6,7.8,76.8,86.7,6,35,89.4,78.7
497,Operating Systems,7.0,7.8,76.8,86.7,6,35,68.0,67.3
497,Algorithms,6.0,7.8,76.8,86.7,6,35,76.9,72.0
498,Python Programming,3.5,5.4,85.9,93.4,7,26,86.0,69.3
498,DBMS,1.5,5.4,85.9,93.4,7,26,91.8,64.5
498,Data Analytics,6.4,5.4,85.9,93.4,7,26,72.8,69.7
498,Operating Systems,5.5,5.4,85.9,93.4,7,26,81.7,80.5
498,Algorithms,7.2,5.4,85.9,93.4,7,26,78.5,89.8
499,Python Programming,1.9,5.0,76.8,71.1,3,24,78.4,49.3
499,DBMS,4.5,5.0,76.8,71.1,3,24,41.4,41.5
499,Data Analytics,1.9,5.0,76.8,71.1,3,24,60.0,48.7
499,Operating Systems,2.8,5.0,76.8,71.1,3,24,67.9,53.8
499,Algorithms,7.2,5.0,76.8,71.1,3,24,75.8,71.8
500,Python Programming,1.9,6.9,91.7,76.6,2,9,87.0,63.3
500,DBMS,5.1,6.9,91.7,76.6,2,9,88.9,54.6
500,Data Analytics,5.4,6.9,91.7,76.6,2,9,83.6,65.5
500,Operating Systems,3.0,6.9,91.7,76.6,2,9,70.6,50.1
500,Algorithms,6.7,6.9,91.7,76.6,2,9,73.3,67.8
